x,y,z,groundZ,timestamp,obstacle
3306.01,291.78,2.44,-0.39,2026-05-10T08:07:52Z,false
3307.51,292.53,2.44,-0.40,2026-05-10T08:07:54Z,false
3309.01,293.28,2.44,-0.40,2026-05-10T08:07:56Z,false
3310.50,294.03,2.44,-0.40,2026-05-10T08:07:58Z,false
3311.99,294.78,2.44,-0.40,2026-05-10T08:08:00Z,false
3313.47,295.52,2.44,-0.40,2026-05-10T08:08:02Z,false
3314.95,296.26,2.44,-0.40,2026-05-10T08:08:04Z,false
3316.43,297.00,2.44,-0.40,2026-05-10T08:08:06Z,false
3317.91,297.74,2.43,-0.41,2026-05-10T08:08:08Z,false
3319.38,298.47,2.43,-0.41,2026-05-10T08:08:10Z,false
3320.85,299.19,2.43,-0.41,2026-05-10T08:08:12Z,false
3322.32,299.92,2.43,-0.41,2026-05-10T08:08:14Z,false
3323.79,300.63,2.43,-0.41,2026-05-10T08:08:16Z,false
3325.27,301.34,2.43,-0.41,2026-05-10T08:08:18Z,false
3326.74,302.05,2.43,-0.41,2026-05-10T08:08:20Z,false
3328.22,302.75,2.43,-0.41,2026-05-10T08:08:22Z,false
3329.69,303.44,2.43,-0.42,2026-05-10T08:08:24Z,false
3331.18,304.13,2.43,-0.42,2026-05-10T08:08:26Z,false
3332.66,304.81,2.42,-0.42,2026-05-10T08:08:28Z,false
3334.15,305.49,2.42,-0.42,2026-05-10T08:08:30Z,false
3335.64,306.16,2.42,-0.42,2026-05-10T08:08:32Z,false
3337.14,306.82,2.42,-0.42,2026-05-10T08:08:34Z,false
3338.65,307.49,2.42,-0.42,2026-05-10T08:08:36Z,false
3340.16,308.15,2.42,-0.42,2026-05-10T08:08:38Z,false
3341.67,308.80,2.42,-0.42,2026-05-10T08:08:40Z,false
3343.19,309.46,2.42,-0.42,2026-05-10T08:08:42Z,false
3344.72,310.11,2.42,-0.42,2026-05-10T08:08:44Z,false
3346.25,310.76,2.42,-0.42,2026-05-10T08:08:46Z,false
3347.79,311.41,2.42,-0.43,2026-05-10T08:08:48Z,false
3349.33,312.05,2.42,-0.43,2026-05-10T08:08:50Z,false
3350.88,312.70,2.42,-0.43,2026-05-10T08:08:52Z,false
3352.43,313.35,2.42,-0.43,2026-05-10T08:08:54Z,false
3353.98,314.00,2.42,-0.43,2026-05-10T08:08:56Z,false
3355.53,314.65,2.42,-0.43,2026-05-10T08:08:58Z,false
3357.09,315.30,2.41,-0.43,2026-05-10T08:09:00Z,false
3358.65,315.96,2.41,-0.43,2026-05-10T08:09:02Z,false
3360.21,316.62,2.41,-0.43,2026-05-10T08:09:04Z,false
3361.77,317.28,2.41,-0.43,2026-05-10T08:09:06Z,false
3363.33,317.94,2.41,-0.43,2026-05-10T08:09:08Z,false
3364.88,318.61,2.41,-0.43,2026-05-10T08:09:10Z,false
3366.44,319.29,2.41,-0.43,2026-05-10T08:09:12Z,false
3367.99,319.96,2.41,-0.43,2026-05-10T08:09:14Z,false
3369.54,320.64,2.41,-0.43,2026-05-10T08:09:16Z,false
3371.08,321.33,2.41,-0.43,2026-05-10T08:09:18Z,false
3372.62,322.02,2.41,-0.43,2026-05-10T08:09:20Z,false
3374.15,322.72,2.41,-0.43,2026-05-10T08:09:22Z,false
3375.67,323.42,2.41,-0.43,2026-05-10T08:09:24Z,false
3377.19,324.12,2.41,-0.43,2026-05-10T08:09:26Z,false
3378.71,324.83,2.41,-0.43,2026-05-10T08:09:28Z,false
3380.21,325.54,2.41,-0.43,2026-05-10T08:09:30Z,false
3381.71,326.25,2.41,-0.43,2026-05-10T08:09:32Z,false
3383.21,326.97,2.41,-0.43,2026-05-10T08:09:34Z,false
3384.69,327.68,2.41,-0.43,2026-05-10T08:09:36Z,false
3386.17,328.40,2.41,-0.43,2026-05-10T08:09:38Z,false
3387.64,329.13,2.41,-0.43,2026-05-10T08:09:40Z,false
3389.11,329.85,2.41,-0.43,2026-05-10T08:09:42Z,false
3390.57,330.57,2.41,-0.43,2026-05-10T08:09:44Z,false
3392.03,331.29,2.41,-0.43,2026-05-10T08:09:46Z,false
3393.48,332.01,2.41,-0.43,2026-05-10T08:09:48Z,false
3394.93,332.74,2.41,-0.43,2026-05-10T08:09:50Z,false
3396.37,333.45,2.41,-0.43,2026-05-10T08:09:52Z,false
3397.81,334.17,2.41,-0.43,2026-05-10T08:09:54Z,false
3399.25,334.88,2.41,-0.43,2026-05-10T08:09:56Z,false
3400.69,335.59,2.41,-0.43,2026-05-10T08:09:58Z,false
3402.13,336.30,2.41,-0.43,2026-05-10T08:10:00Z,false
3403.57,337.01,2.41,-0.42,2026-05-10T08:10:02Z,false
3405.00,337.70,2.41,-0.42,2026-05-10T08:10:04Z,false
3406.44,338.40,2.41,-0.42,2026-05-10T08:10:06Z,false
3407.89,339.09,2.41,-0.42,2026-05-10T08:10:08Z,false
3409.33,339.78,2.41,-0.42,2026-05-10T08:10:10Z,false
3410.78,340.46,2.41,-0.42,2026-05-10T08:10:12Z,false
3412.23,341.14,2.41,-0.42,2026-05-10T08:10:14Z,false
3413.69,341.81,2.41,-0.42,2026-05-10T08:10:16Z,false
3415.15,342.48,2.41,-0.42,2026-05-10T08:10:18Z,false
3416.62,343.14,2.41,-0.42,2026-05-10T08:10:20Z,false
3418.09,343.80,2.41,-0.42,2026-05-10T08:10:22Z,false
3419.57,344.46,2.41,-0.41,2026-05-10T08:10:24Z,false
3421.05,345.11,2.41,-0.41,2026-05-10T08:10:26Z,false
3422.54,345.76,2.42,-0.41,2026-05-10T08:10:28Z,false
3424.03,346.41,2.42,-0.41,2026-05-10T08:10:30Z,false
3425.53,347.05,2.42,-0.41,2026-05-10T08:10:32Z,false
3427.03,347.70,2.42,-0.41,2026-05-10T08:10:34Z,false
3428.53,348.34,2.42,-0.41,2026-05-10T08:10:36Z,false
3430.04,348.98,2.42,-0.40,2026-05-10T08:10:38Z,false
3431.55,349.62,2.42,-0.40,2026-05-10T08:10:40Z,false
3433.06,350.27,2.42,-0.40,2026-05-10T08:10:42Z,false
3434.58,350.91,2.42,-0.40,2026-05-10T08:10:44Z,false
3436.09,351.56,2.42,-0.40,2026-05-10T08:10:46Z,false
3437.61,352.21,2.42,-0.40,2026-05-10T08:10:48Z,false
3439.13,352.86,2.42,-0.40,2026-05-10T08:10:50Z,false
3440.64,353.52,2.42,-0.39,2026-05-10T08:10:52Z,false
3442.15,354.17,2.42,-0.39,2026-05-10T08:10:54Z,false
3443.67,354.84,2.42,-0.39,2026-05-10T08:10:56Z,false
3445.18,355.51,2.42,-0.39,2026-05-10T08:10:58Z,false
3446.68,356.18,2.43,-0.39,2026-05-10T08:11:00Z,false
3448.18,356.86,2.43,-0.38,2026-05-10T08:11:02Z,false
3449.68,357.54,2.43,-0.38,2026-05-10T08:11:04Z,false
3451.18,358.23,2.43,-0.38,2026-05-10T08:11:06Z,false
3452.67,358.93,2.43,-0.38,2026-05-10T08:11:08Z,false
3454.16,359.63,2.43,-0.38,2026-05-10T08:11:10Z,false
3455.64,360.34,2.43,-0.37,2026-05-10T08:11:12Z,false
3457.11,361.05,2.43,-0.37,2026-05-10T08:11:14Z,false
3458.59,361.77,2.43,-0.37,2026-05-10T08:11:16Z,false
3460.05,362.50,2.43,-0.37,2026-05-10T08:11:18Z,false
3461.52,363.22,2.44,-0.37,2026-05-10T08:11:20Z,false
3462.98,363.96,2.44,-0.36,2026-05-10T08:11:22Z,false
3464.44,364.70,2.44,-0.36,2026-05-10T08:11:24Z,false
3465.89,365.44,2.44,-0.36,2026-05-10T08:11:26Z,false
3467.34,366.19,2.44,-0.36,2026-05-10T08:11:28Z,false
3468.79,366.94,2.44,-0.35,2026-05-10T08:11:30Z,false
3470.24,367.69,2.44,-0.35,2026-05-10T08:11:32Z,false
3471.69,368.44,2.44,-0.35,2026-05-10T08:11:34Z,false
3473.14,369.20,2.45,-0.35,2026-05-10T08:11:36Z,false
3474.59,369.95,2.45,-0.34,2026-05-10T08:11:38Z,false
3476.04,370.71,2.45,-0.34,2026-05-10T08:11:40Z,false
3477.50,371.46,2.45,-0.34,2026-05-10T08:11:42Z,false
3478.96,372.22,2.45,-0.34,2026-05-10T08:11:44Z,false
3480.42,372.97,2.45,-0.33,2026-05-10T08:11:46Z,false
3481.88,373.73,2.45,-0.33,2026-05-10T08:11:48Z,false
3483.35,374.47,2.45,-0.33,2026-05-10T08:11:50Z,false
3484.83,375.22,2.46,-0.33,2026-05-10T08:11:52Z,false
3486.31,375.96,2.46,-0.32,2026-05-10T08:11:54Z,false
3487.80,376.70,2.46,-0.32,2026-05-10T08:11:56Z,false
3489.30,377.44,2.46,-0.32,2026-05-10T08:11:58Z,false
3490.80,378.17,2.46,-0.31,2026-05-10T08:12:00Z,false
3492.31,378.90,2.46,-0.31,2026-05-10T08:12:02Z,false
3493.82,379.62,2.47,-0.31,2026-05-10T08:12:04Z,false
3495.34,380.33,2.47,-0.30,2026-05-10T08:12:06Z,false
3496.87,381.05,2.47,-0.30,2026-05-10T08:12:08Z,false
3498.40,381.75,2.47,-0.30,2026-05-10T08:12:10Z,false
3499.94,382.46,2.47,-0.30,2026-05-10T08:12:12Z,false
3501.49,383.15,2.47,-0.29,2026-05-10T08:12:14Z,false
3503.04,383.85,2.48,-0.29,2026-05-10T08:12:16Z,false
3504.59,384.54,2.48,-0.29,2026-05-10T08:12:18Z,false
3506.15,385.22,2.48,-0.28,2026-05-10T08:12:20Z,false
3507.71,385.90,2.48,-0.28,2026-05-10T08:12:22Z,false
3509.27,386.58,2.48,-0.28,2026-05-10T08:12:24Z,false
3510.83,387.26,2.49,-0.27,2026-05-10T08:12:26Z,false
3512.40,387.93,2.49,-0.27,2026-05-10T08:12:28Z,false
3513.96,388.61,2.49,-0.27,2026-05-10T08:12:30Z,false
3515.53,389.28,2.49,-0.26,2026-05-10T08:12:32Z,false
3517.09,389.95,2.49,-0.26,2026-05-10T08:12:34Z,false
3518.65,390.62,2.50,-0.26,2026-05-10T08:12:36Z,false
3520.21,391.29,2.50,-0.25,2026-05-10T08:12:38Z,false
3521.76,391.96,2.50,-0.25,2026-05-10T08:12:40Z,false
3523.31,392.64,2.50,-0.24,2026-05-10T08:12:42Z,false
3524.85,393.31,2.51,-0.24,2026-05-10T08:12:44Z,false
3526.39,393.99,2.51,-0.24,2026-05-10T08:12:46Z,false
3527.93,394.67,2.51,-0.23,2026-05-10T08:12:48Z,false
3529.45,395.35,2.51,-0.23,2026-05-10T08:12:50Z,false
3530.97,396.04,2.51,-0.23,2026-05-10T08:12:52Z,false
3532.49,396.73,2.52,-0.22,2026-05-10T08:12:54Z,false
3534.00,397.42,2.52,-0.22,2026-05-10T08:12:56Z,false
3535.50,398.12,2.52,-0.22,2026-05-10T08:12:58Z,false
3537.00,398.82,2.52,-0.21,2026-05-10T08:13:00Z,false
3538.49,399.53,2.53,-0.21,2026-05-10T08:13:02Z,false
3539.98,400.24,2.53,-0.20,2026-05-10T08:13:04Z,false
3541.46,400.95,2.53,-0.20,2026-05-10T08:13:06Z,false
3542.94,401.67,2.53,-0.20,2026-05-10T08:13:08Z,false
3544.41,402.40,2.54,-0.19,2026-05-10T08:13:10Z,false
3545.88,403.12,2.54,-0.19,2026-05-10T08:13:12Z,false
3547.34,403.85,2.54,-0.18,2026-05-10T08:13:14Z,false
3548.81,404.59,2.54,-0.18,2026-05-10T08:13:16Z,false
3550.27,405.32,2.55,-0.18,2026-05-10T08:13:18Z,false
3551.73,406.06,2.55,-0.17,2026-05-10T08:13:20Z,false
3553.19,406.80,2.55,-0.17,2026-05-10T08:13:22Z,false
3554.65,407.54,2.56,-0.17,2026-05-10T08:13:24Z,false
3556.12,408.28,2.56,-0.16,2026-05-10T08:13:26Z,false
3557.58,409.02,2.56,-0.16,2026-05-10T08:13:28Z,false
3559.05,409.76,2.56,-0.15,2026-05-10T08:13:30Z,false
3560.52,410.50,2.57,-0.15,2026-05-10T08:13:32Z,false
3561.99,411.24,2.57,-0.14,2026-05-10T08:13:34Z,false
3563.47,411.98,2.57,-0.14,2026-05-10T08:13:36Z,false
3564.95,412.71,2.58,-0.14,2026-05-10T08:13:38Z,false
3566.43,413.45,2.58,-0.13,2026-05-10T08:13:40Z,false
3567.92,414.17,2.58,-0.13,2026-05-10T08:13:42Z,false
3569.41,414.90,2.59,-0.12,2026-05-10T08:13:44Z,false
3570.91,415.62,2.59,-0.12,2026-05-10T08:13:46Z,false
3572.41,416.33,2.59,-0.12,2026-05-10T08:13:48Z,false
3573.92,417.04,2.59,-0.11,2026-05-10T08:13:50Z,false
3575.42,417.75,2.60,-0.11,2026-05-10T08:13:52Z,false
3576.94,418.44,2.60,-0.10,2026-05-10T08:13:54Z,false
3578.45,419.14,2.60,-0.10,2026-05-10T08:13:56Z,false
3579.97,419.83,2.61,-0.10,2026-05-10T08:13:58Z,false
3581.49,420.51,2.61,-0.09,2026-05-10T08:14:00Z,false
3583.01,421.18,2.61,-0.09,2026-05-10T08:14:02Z,false
3584.53,421.85,2.62,-0.08,2026-05-10T08:14:04Z,false
3586.06,422.52,2.62,-0.08,2026-05-10T08:14:06Z,false
3587.58,423.18,2.62,-0.07,2026-05-10T08:14:08Z,false
3589.10,423.84,2.63,-0.07,2026-05-10T08:14:10Z,false
3590.62,424.49,2.63,-0.07,2026-05-10T08:14:12Z,false
3592.14,425.14,2.64,-0.06,2026-05-10T08:14:14Z,false
3593.65,425.78,2.64,-0.06,2026-05-10T08:14:16Z,false
3595.16,426.42,2.64,-0.05,2026-05-10T08:14:18Z,false
3596.67,427.06,2.65,-0.05,2026-05-10T08:14:20Z,false
3598.17,427.69,2.65,-0.04,2026-05-10T08:14:22Z,false
3599.67,428.33,2.65,-0.04,2026-05-10T08:14:24Z,false
3601.16,428.96,2.66,-0.04,2026-05-10T08:14:26Z,false
3602.65,429.59,2.66,-0.03,2026-05-10T08:14:28Z,false
3604.13,430.23,2.66,-0.03,2026-05-10T08:14:30Z,false
3605.60,430.86,2.67,-0.02,2026-05-10T08:14:32Z,false
3607.07,431.50,2.67,-0.02,2026-05-10T08:14:34Z,false
3608.54,432.13,2.68,-0.02,2026-05-10T08:14:36Z,false
3609.99,432.77,2.68,-0.01,2026-05-10T08:14:38Z,false
3611.45,433.42,2.68,-0.01,2026-05-10T08:14:40Z,false
3612.90,434.06,2.69,-0.00,2026-05-10T08:14:42Z,false
3614.34,434.71,2.69,0.00,2026-05-10T08:14:44Z,false
3615.78,435.37,2.69,0.01,2026-05-10T08:14:46Z,false
3617.21,436.03,2.70,0.01,2026-05-10T08:14:48Z,false
3618.65,436.69,2.70,0.01,2026-05-10T08:14:50Z,false
3620.08,437.36,2.71,0.02,2026-05-10T08:14:52Z,false
3621.51,438.03,2.71,0.02,2026-05-10T08:14:54Z,false
3622.94,438.71,2.71,0.03,2026-05-10T08:14:56Z,false
3624.37,439.40,2.72,0.03,2026-05-10T08:14:58Z,false
3625.80,440.09,2.72,0.04,2026-05-10T08:15:00Z,false
3627.23,440.78,2.73,0.04,2026-05-10T08:15:02Z,false
3628.66,441.48,2.73,0.04,2026-05-10T08:15:04Z,false
3630.10,442.19,2.73,0.05,2026-05-10T08:15:06Z,false
3631.54,442.90,2.74,0.05,2026-05-10T08:15:08Z,false
3632.99,443.61,2.74,0.06,2026-05-10T08:15:10Z,false
3634.44,444.33,2.75,0.06,2026-05-10T08:15:12Z,false
3635.89,445.05,2.75,0.06,2026-05-10T08:15:14Z,false
3637.35,445.77,2.76,0.07,2026-05-10T08:15:16Z,false
3638.82,446.50,2.76,0.07,2026-05-10T08:15:18Z,false
3640.29,447.23,2.76,0.08,2026-05-10T08:15:20Z,false
3641.78,447.96,2.77,0.08,2026-05-10T08:15:22Z,false
3643.26,448.69,2.77,0.09,2026-05-10T08:15:24Z,false
3644.76,449.42,2.78,0.09,2026-05-10T08:15:26Z,false
3646.26,450.15,2.78,0.09,2026-05-10T08:15:28Z,false
3647.77,450.88,2.79,0.10,2026-05-10T08:15:30Z,false
3649.28,451.61,2.79,0.10,2026-05-10T08:15:32Z,false
3650.80,452.33,2.79,0.11,2026-05-10T08:15:34Z,false
3652.33,453.06,2.80,0.11,2026-05-10T08:15:36Z,false
3653.86,453.78,2.80,0.11,2026-05-10T08:15:38Z,false
3655.40,454.49,2.81,0.12,2026-05-10T08:15:40Z,false
3656.94,455.20,2.81,0.12,2026-05-10T08:15:42Z,false
3658.49,455.91,2.82,0.13,2026-05-10T08:15:44Z,false
3660.04,456.61,2.82,0.13,2026-05-10T08:15:46Z,false
3661.59,457.31,2.82,0.13,2026-05-10T08:15:48Z,false
3663.15,458.00,2.83,0.14,2026-05-10T08:15:50Z,false
3664.70,458.69,2.83,0.14,2026-05-10T08:15:52Z,false
3666.26,459.37,2.84,0.15,2026-05-10T08:15:54Z,false
3667.81,460.04,2.84,0.15,2026-05-10T08:15:56Z,false
3669.37,460.71,2.85,0.15,2026-05-10T08:15:58Z,false
3670.92,461.38,2.85,0.16,2026-05-10T08:16:00Z,false
3672.47,462.04,2.86,0.16,2026-05-10T08:16:02Z,false
3674.02,462.69,2.86,0.16,2026-05-10T08:16:04Z,false
3675.56,463.34,2.86,0.17,2026-05-10T08:16:06Z,false
3677.11,463.98,2.87,0.17,2026-05-10T08:16:08Z,false
3678.64,464.62,2.87,0.18,2026-05-10T08:16:10Z,false
3680.18,465.26,2.88,0.18,2026-05-10T08:16:12Z,false
3681.71,465.89,2.88,0.18,2026-05-10T08:16:14Z,false
3683.24,466.52,2.89,0.19,2026-05-10T08:16:16Z,false
3684.76,467.15,2.89,0.19,2026-05-10T08:16:18Z,false
3686.28,467.78,2.90,0.19,2026-05-10T08:16:20Z,false
3687.79,468.40,2.90,0.20,2026-05-10T08:16:22Z,false
3689.31,469.02,2.90,0.20,2026-05-10T08:16:24Z,false
3690.82,469.64,2.91,0.20,2026-05-10T08:16:26Z,false
3692.32,470.27,2.91,0.21,2026-05-10T08:16:28Z,false
3693.83,470.89,2.92,0.21,2026-05-10T08:16:30Z,false
3695.33,471.51,2.92,0.21,2026-05-10T08:16:32Z,false
3696.84,472.13,2.93,0.22,2026-05-10T08:16:34Z,false
3698.34,472.76,2.93,0.22,2026-05-10T08:16:36Z,false
3699.84,473.38,2.94,0.22,2026-05-10T08:16:38Z,false
3701.35,474.01,2.94,0.23,2026-05-10T08:16:40Z,false
3702.85,474.64,2.94,0.23,2026-05-10T08:16:42Z,false
3704.36,475.27,2.95,0.23,2026-05-10T08:16:44Z,false
3705.87,475.91,2.95,0.24,2026-05-10T08:16:46Z,false
3707.39,476.54,2.96,0.24,2026-05-10T08:16:48Z,false
3708.91,477.18,2.96,0.24,2026-05-10T08:16:50Z,false
3710.43,477.82,2.97,0.25,2026-05-10T08:16:52Z,false
3711.96,478.46,2.97,0.25,2026-05-10T08:16:54Z,false
3713.49,479.10,2.97,0.25,2026-05-10T08:16:56Z,false
3715.03,479.75,2.98,0.26,2026-05-10T08:16:58Z,false
3716.58,480.39,2.98,0.26,2026-05-10T08:17:00Z,false
3718.13,481.04,2.99,0.26,2026-05-10T08:17:02Z,false
3719.69,481.68,2.99,0.26,2026-05-10T08:17:04Z,false
3721.25,482.32,3.00,0.27,2026-05-10T08:17:06Z,false
3722.82,482.97,3.00,0.27,2026-05-10T08:17:08Z,false
3724.40,483.61,3.00,0.27,2026-05-10T08:17:10Z,false
3725.98,484.25,3.01,0.28,2026-05-10T08:17:12Z,false
3727.57,484.88,3.01,0.28,2026-05-10T08:17:14Z,false
3729.16,485.51,3.02,0.28,2026-05-10T08:17:16Z,false
3730.75,486.14,3.02,0.28,2026-05-10T08:17:18Z,false
3732.35,486.76,3.03,0.29,2026-05-10T08:17:20Z,false
3733.96,487.38,3.03,0.29,2026-05-10T08:17:22Z,false
3735.56,487.99,3.03,0.29,2026-05-10T08:17:24Z,false
3737.17,488.60,3.04,0.30,2026-05-10T08:17:26Z,false
3738.78,489.19,3.04,0.30,2026-05-10T08:17:28Z,false
3740.39,489.78,3.05,0.30,2026-05-10T08:17:30Z,false
3741.99,490.36,3.05,0.30,2026-05-10T08:17:32Z,false
3743.60,490.93,3.05,0.31,2026-05-10T08:17:34Z,false
3745.21,491.50,3.06,0.31,2026-05-10T08:17:36Z,false
3746.81,492.05,3.06,0.31,2026-05-10T08:17:38Z,false
3748.41,492.59,3.07,0.31,2026-05-10T08:17:40Z,false
3750.01,493.13,3.07,0.31,2026-05-10T08:17:42Z,false
3751.60,493.65,3.07,0.32,2026-05-10T08:17:44Z,false
3753.19,494.17,3.08,0.32,2026-05-10T08:17:46Z,false
3754.77,494.67,3.08,0.32,2026-05-10T08:17:48Z,false
3756.35,495.16,3.08,0.32,2026-05-10T08:17:50Z,false
3757.92,495.64,3.09,0.33,2026-05-10T08:17:52Z,false
3759.49,496.12,3.09,0.33,2026-05-10T08:17:54Z,false
3761.05,496.58,3.10,0.33,2026-05-10T08:17:56Z,false
3762.61,497.03,3.10,0.33,2026-05-10T08:17:58Z,false
3764.16,497.48,3.10,0.33,2026-05-10T08:18:00Z,false
3765.71,497.91,3.11,0.34,2026-05-10T08:18:02Z,false
3767.25,498.34,3.11,0.34,2026-05-10T08:18:04Z,false
3768.79,498.76,3.11,0.34,2026-05-10T08:18:06Z,false
3770.33,499.17,3.12,0.34,2026-05-10T08:18:08Z,false
3771.86,499.58,3.12,0.34,2026-05-10T08:18:10Z,false
3773.39,499.97,3.12,0.34,2026-05-10T08:18:12Z,false
3774.92,500.37,3.13,0.35,2026-05-10T08:18:14Z,false
3776.44,500.75,3.13,0.35,2026-05-10T08:18:16Z,false
3777.97,501.14,3.13,0.35,2026-05-10T08:18:18Z,false
3779.50,501.51,3.14,0.35,2026-05-10T08:18:20Z,false
3781.03,501.89,3.14,0.35,2026-05-10T08:18:22Z,false
3782.56,502.26,3.14,0.35,2026-05-10T08:18:24Z,false
3784.09,502.63,3.15,0.36,2026-05-10T08:18:26Z,false
3785.63,502.99,3.15,0.36,2026-05-10T08:18:28Z,false
3787.17,503.35,3.15,0.36,2026-05-10T08:18:30Z,false
3788.71,503.72,3.15,0.36,2026-05-10T08:18:32Z,false
3790.26,504.08,3.16,0.36,2026-05-10T08:18:34Z,false
3791.82,504.43,3.16,0.36,2026-05-10T08:18:36Z,false
3793.38,504.79,3.16,0.36,2026-05-10T08:18:38Z,false
3794.95,505.15,3.17,0.36,2026-05-10T08:18:40Z,false
3796.53,505.50,3.17,0.37,2026-05-10T08:18:42Z,false
3798.11,505.86,3.17,0.37,2026-05-10T08:18:44Z,false
3799.70,506.21,3.17,0.37,2026-05-10T08:18:46Z,false
3801.30,506.57,3.18,0.37,2026-05-10T08:18:48Z,false
3802.90,506.92,3.18,0.37,2026-05-10T08:18:50Z,false
3804.51,507.27,3.18,0.37,2026-05-10T08:18:52Z,false
3806.13,507.62,3.18,0.37,2026-05-10T08:18:54Z,false
3807.75,507.97,3.19,0.37,2026-05-10T08:18:56Z,false
3809.38,508.31,3.19,0.37,2026-05-10T08:18:58Z,false
3811.02,508.66,3.19,0.37,2026-05-10T08:19:00Z,false
3812.66,509.00,3.19,0.38,2026-05-10T08:19:02Z,false
3814.30,509.33,3.19,0.38,2026-05-10T08:19:04Z,false
3815.95,509.66,3.20,0.38,2026-05-10T08:19:06Z,false
3817.60,509.99,3.20,0.38,2026-05-10T08:19:08Z,false
3819.25,510.31,3.20,0.38,2026-05-10T08:19:10Z,false
3820.91,510.63,3.20,0.38,2026-05-10T08:19:12Z,false
3822.56,510.94,3.20,0.38,2026-05-10T08:19:14Z,false
3824.22,511.24,3.21,0.38,2026-05-10T08:19:16Z,false
3825.87,511.54,3.21,0.38,2026-05-10T08:19:18Z,false
3827.53,511.83,3.21,0.38,2026-05-10T08:19:20Z,true
3829.18,512.11,3.43,0.38,2026-05-10T08:19:22Z,true
3830.83,512.39,3.64,0.38,2026-05-10T08:19:24Z,true
3832.48,512.65,3.86,0.38,2026-05-10T08:19:26Z,true
3834.13,512.91,4.07,0.38,2026-05-10T08:19:28Z,true
3835.77,513.15,4.27,0.38,2026-05-10T08:19:30Z,true
3837.41,513.39,4.47,0.38,2026-05-10T08:19:32Z,true
3839.04,513.62,4.66,0.38,2026-05-10T08:19:34Z,true
3840.68,513.84,4.84,0.38,2026-05-10T08:19:36Z,true
3842.30,514.05,5.01,0.38,2026-05-10T08:19:38Z,true
3843.93,514.25,5.17,0.38,2026-05-10T08:19:40Z,true
3845.55,514.44,5.32,0.38,2026-05-10T08:19:42Z,true
3847.17,514.62,5.45,0.38,2026-05-10T08:19:44Z,true
3848.78,514.79,5.57,0.38,2026-05-10T08:19:46Z,true
3850.40,514.95,5.68,0.38,2026-05-10T08:19:48Z,true
3852.01,515.11,5.77,0.38,2026-05-10T08:19:50Z,true
3853.62,515.25,5.85,0.38,2026-05-10T08:19:52Z,true
3855.23,515.39,5.91,0.38,2026-05-10T08:19:54Z,true
3856.84,515.53,5.95,0.38,2026-05-10T08:19:56Z,true
3858.45,515.65,5.98,0.38,2026-05-10T08:19:58Z,true
3860.06,515.77,5.99,0.38,2026-05-10T08:20:00Z,true
3861.67,515.89,5.98,0.38,2026-05-10T08:20:02Z,true
3863.28,516.00,5.95,0.38,2026-05-10T08:20:04Z,true
3864.90,516.10,5.91,0.38,2026-05-10T08:20:06Z,true
3866.52,516.21,5.85,0.38,2026-05-10T08:20:08Z,true
3868.15,516.30,5.78,0.38,2026-05-10T08:20:10Z,true
3869.78,516.40,5.69,0.38,2026-05-10T08:20:12Z,true
3871.41,516.50,5.58,0.38,2026-05-10T08:20:14Z,true
3873.05,516.59,5.46,0.38,2026-05-10T08:20:16Z,true
3874.70,516.69,5.33,0.38,2026-05-10T08:20:18Z,true
3876.35,516.78,5.18,0.38,2026-05-10T08:20:20Z,true
3878.01,516.88,5.03,0.38,2026-05-10T08:20:22Z,true
3879.68,516.97,4.86,0.38,2026-05-10T08:20:24Z,true
3881.35,517.07,4.68,0.38,2026-05-10T08:20:26Z,true
3883.02,517.17,4.49,0.38,2026-05-10T08:20:28Z,true
3884.71,517.27,4.29,0.38,2026-05-10T08:20:30Z,true
3886.40,517.37,4.09,0.37,2026-05-10T08:20:32Z,true
3888.09,517.48,3.88,0.37,2026-05-10T08:20:34Z,true
3889.79,517.59,3.67,0.37,2026-05-10T08:20:36Z,true
3891.49,517.70,3.45,0.37,2026-05-10T08:20:38Z,true
3893.20,517.81,3.24,0.37,2026-05-10T08:20:40Z,true
3894.91,517.93,3.24,0.37,2026-05-10T08:20:42Z,false
3896.62,518.04,3.24,0.37,2026-05-10T08:20:44Z,false
3898.34,518.16,3.24,0.37,2026-05-10T08:20:46Z,false
3900.05,518.28,3.24,0.37,2026-05-10T08:20:48Z,false
3901.77,518.40,3.24,0.37,2026-05-10T08:20:50Z,false
3903.48,518.53,3.24,0.37,2026-05-10T08:20:52Z,false
3905.20,518.65,3.24,0.36,2026-05-10T08:20:54Z,false
3906.91,518.78,3.23,0.36,2026-05-10T08:20:56Z,false
3908.62,518.90,3.23,0.36,2026-05-10T08:20:58Z,false
3910.32,519.02,3.23,0.36,2026-05-10T08:21:00Z,false
3912.03,519.14,3.23,0.36,2026-05-10T08:21:02Z,false
3913.72,519.26,3.23,0.36,2026-05-10T08:21:04Z,false
3915.42,519.38,3.23,0.36,2026-05-10T08:21:06Z,false
3917.10,519.50,3.23,0.36,2026-05-10T08:21:08Z,false
3918.78,519.61,3.23,0.35,2026-05-10T08:21:10Z,false
3920.45,519.72,3.23,0.35,2026-05-10T08:21:12Z,false
3922.12,519.82,3.23,0.35,2026-05-10T08:21:14Z,false
3923.78,519.92,3.22,0.35,2026-05-10T08:21:16Z,false
3925.44,520.02,3.22,0.35,2026-05-10T08:21:18Z,false
3927.08,520.11,3.22,0.35,2026-05-10T08:21:20Z,false
